6.700000000000000178e+00;5.799999999999999600e-01;8.000000000000000167e-02;1.800000000000000044e+00;9.700000000000000289e-02;1.500000000000000000e+01;6.500000000000000000e+01;9.959000000000000075e-01;3.279999999999999805e+00;5.400000000000000355e-01;9.199999999999999289e+00;5.796332220959938830e+00;7.502120819180730038e+00;4.851338753460071374e+00;8.365181056774972035e+00;4.056628312026766547e-01;2.126778349429394588e+00;9.694754581277631900e+00;7.066694139111313611e+00;5.302225086690331324e+00;6.795439326679416858e+00;5.000000000000000000e+00
7.500000000000000000e+00;5.000000000000000000e-01;3.599999999999999867e-01;6.099999999999999645e+00;7.099999999999999367e-02;1.700000000000000000e+01;1.020000000000000000e+02;9.978000000000000203e-01;3.350000000000000089e+00;8.000000000000000444e-01;1.050000000000000000e+01;2.862649322938337626e-01;8.463447561411836517e+00;3.641177194770040870e+00;4.510230301146300746e-01;2.333667815368555054e+00;3.141928379118896775e-01;6.978145992496821215e+00;1.895022033262279137e+00;2.664611015340250244e+00;7.382220915875304712e+00;5.000000000000000000e+00
5.599999999999999645e+00;6.149999999999999911e-01;0.000000000000000000e+00;1.600000000000000089e+00;8.899999999999999578e-02;1.600000000000000000e+01;5.900000000000000000e+01;9.942999999999999616e-01;3.580000000000000071e+00;5.200000000000000178e-01;9.900000000000000355e+00;5.550773643337722163e+00;7.900278308668196026e+00;9.167706004923699581e+00;7.052986645019200473e+00;9.794274611412788545e+00;4.934756274948250088e+00;9.538470354769634341e+00;4.814791022393826836e+00;4.479566624675658915e+00;5.981823318582627280e+00;5.000000000000000000e+00
7.799999999999999822e+00;6.099999999999999867e-01;2.899999999999999800e-01;1.600000000000000089e+00;1.140000000000000041e-01;9.000000000000000000e+00;2.900000000000000000e+01;9.973999999999999533e-01;3.259999999999999787e+00;1.560000000000000053e+00;9.099999999999999645e+00;6.429789115336391525e+00;1.765709602544106582e+00;2.383287252398929024e+00;7.012424986918003533e+00;8.650113518859276596e+00;8.696605252968609534e+00;8.915841325884404256e+00;7.812810864313071590e+00;6.316286796481013432e+00;8.898360683261628878e+00;5.000000000000000000e+00
8.900000000000000355e+00;6.199999999999999956e-01;1.799999999999999933e-01;3.799999999999999822e+00;1.759999999999999898e-01;5.200000000000000000e+01;1.450000000000000000e+02;9.986000000000000432e-01;3.160000000000000142e+00;8.800000000000000044e-01;9.199999999999999289e+00;1.403011837730672173e+00;5.978392533322023361e+00;8.408163335797739890e+00;1.436800007498936216e+00;2.287686332512555154e+00;3.115073763011588781e+00;6.499589570494441304e+00;9.547745815030104666e+00;2.263034988549426085e+00;7.855719246570652459e+00;5.000000000000000000e+00
8.900000000000000355e+00;6.199999999999999956e-01;1.900000000000000022e-01;3.899999999999999911e+00;1.700000000000000122e-01;5.100000000000000000e+01;1.480000000000000000e+02;9.986000000000000432e-01;3.169999999999999929e+00;9.300000000000000488e-01;9.199999999999999289e+00;9.942156484858115206e+00;5.520022046810801442e+00;5.436737979092859163e+00;2.977776555646896917e+00;6.752783983857524319e-01;2.925036206264719496e-02;5.239104458980968992e+00;2.077235112980830856e+00;7.575875588443570230e-01;4.977869126796213628e+00;5.000000000000000000e+00
8.500000000000000000e+00;2.800000000000000266e-01;5.600000000000000533e-01;1.800000000000000044e+00;9.199999999999999845e-02;3.500000000000000000e+01;1.030000000000000000e+02;9.969000000000000083e-01;3.299999999999999822e+00;7.500000000000000000e-01;1.050000000000000000e+01;2.982797263420878586e+00;8.636087880263758620e+00;4.028420596605792880e+00;2.440468542604621316e+00;3.759942830798160607e+00;8.107604688580178021e+00;1.388046666425828413e+00;8.334379182648048001e+00;6.475352831518042862e+00;6.158903427344668557e+00;7.000000000000000000e+00
8.099999999999999645e+00;5.600000000000000533e-01;2.800000000000000266e-01;1.699999999999999956e+00;3.679999999999999938e-01;1.600000000000000000e+01;5.600000000000000000e+01;9.968000000000000194e-01;3.109999999999999876e+00;1.280000000000000027e+00;9.300000000000000711e+00;7.690603286668106442e+00;5.477123837303516929e+00;7.285158346170036658e+00;8.121193859965988082e+00;4.066974303832306958e+00;7.557611499371735597e+00;9.414325672228384789e+00;6.996626669196666093e+00;6.585837835912501603e+00;6.710827194660890171e+00;5.000000000000000000e+00
7.400000000000000355e+00;5.899999999999999689e-01;8.000000000000000167e-02;4.400000000000000355e+00;8.599999999999999312e-02;6.000000000000000000e+00;2.900000000000000000e+01;9.973999999999999533e-01;3.379999999999999893e+00;5.000000000000000000e-01;9.000000000000000000e+00;7.655894787463726203e+00;9.346466118762325692e+00;1.272045586732630795e+00;8.123341625828561785e-01;6.428201702488389735e-01;2.725545360002933570e+00;1.142172237334193596e+00;8.717951144932023499e-01;9.046702117511260965e+00;9.918961036595355552e+00;4.000000000000000000e+00
7.900000000000000355e+00;3.200000000000000067e-01;5.100000000000000089e-01;1.800000000000000044e+00;3.410000000000000253e-01;1.700000000000000000e+01;5.600000000000000000e+01;9.969000000000000083e-01;3.040000000000000036e+00;1.080000000000000071e+00;9.199999999999999289e+00;1.398331875737565122e+00;5.631512308393159749e+00;7.008138101951875143e+00;4.746745561135222502e+00;4.830502933773472840e+00;6.502242754018356941e+00;4.663183454121413440e+00;7.551871922302574092e+00;7.439013644249752311e+00;8.595953246007493220e+00;6.000000000000000000e+00
8.900000000000000355e+00;2.200000000000000011e-01;4.799999999999999822e-01;1.800000000000000044e+00;7.699999999999999900e-02;2.900000000000000000e+01;6.000000000000000000e+01;9.968000000000000194e-01;3.390000000000000124e+00;5.300000000000000266e-01;9.400000000000000355e+00;1.469945261248308821e+00;1.294711864826620928e+00;6.875164074338197651e+00;2.724008929387717881e+00;6.548831558151317012e+00;3.757951677119236500e+00;3.301269084101154050e+00;3.193083182745764859e+00;7.154960117832147581e+00;1.109352617247227890e-01;6.000000000000000000e+00
7.599999999999999645e+00;3.900000000000000133e-01;3.099999999999999978e-01;2.299999999999999822e+00;8.200000000000000344e-02;2.300000000000000000e+01;7.100000000000000000e+01;9.981999999999999762e-01;3.520000000000000018e+00;6.500000000000000222e-01;9.699999999999999289e+00;6.249948094140366450e+00;1.834556514960773432e+00;4.252408868350807225e+00;1.911199033060109187e+00;5.519643402442008906e+00;7.357521002834617185e+00;8.069714763037733718e+00;1.036604865769121808e+00;4.354567518341810661e+00;2.845412627483947521e+00;5.000000000000000000e+00
7.900000000000000355e+00;4.299999999999999933e-01;2.099999999999999922e-01;1.600000000000000089e+00;1.059999999999999970e-01;1.000000000000000000e+01;3.700000000000000000e+01;9.966000000000000414e-01;3.169999999999999929e+00;9.100000000000000311e-01;9.500000000000000000e+00;6.130709542279099367e+00;8.939780027236224669e+00;1.138297121694662462e+00;2.036967736568596976e+00;6.226482300482589771e+00;1.798342833872236257e+00;6.691515794830209529e+00;2.346036269685395581e+00;8.108005138967197212e+00;2.804361397107963949e+00;5.000000000000000000e+00
8.500000000000000000e+00;4.899999999999999911e-01;1.100000000000000006e-01;2.299999999999999822e+00;8.400000000000000522e-02;9.000000000000000000e+00;6.700000000000000000e+01;9.968000000000000194e-01;3.169999999999999929e+00;5.300000000000000266e-01;9.400000000000000355e+00;5.656897062053669600e+00;9.498416591646208218e+00;9.596759480157682987e+00;3.007734247109334014e+00;5.606490950435867759e+00;6.313136773611165431e+00;7.027536669432457472e+00;1.027914027292488042e+00;8.687345174425473715e+00;5.360252686990730986e+00;5.000000000000000000e+00
6.900000000000000355e+00;4.000000000000000222e-01;1.400000000000000133e-01;2.399999999999999911e+00;8.500000000000000611e-02;2.100000000000000000e+01;4.000000000000000000e+01;9.968000000000000194e-01;3.430000000000000160e+00;6.300000000000000044e-01;9.699999999999999289e+00;3.434397999655600664e+00;3.900840393690025998e+00;5.373712359642892622e+00;8.642189151344036091e+00;4.850053308330714685e+00;2.431311776298291427e+00;5.737484091885617588e+00;9.462329898458728294e+00;3.283604369972625836e+00;2.739437983399620968e+00;6.000000000000000000e+00
6.299999999999999822e+00;3.900000000000000133e-01;1.600000000000000033e-01;1.399999999999999911e+00;8.000000000000000167e-02;1.100000000000000000e+01;2.300000000000000000e+01;9.955000000000000515e-01;3.339999999999999858e+00;5.600000000000000533e-01;9.300000000000000711e+00;1.075074932668549366e+00;8.157778640468416498e+00;7.097576391117932371e-01;3.455801677085719170e+00;9.009872392319062229e+00;6.206378951143680212e+00;3.502776494174901778e+00;4.301652874242604341e+00;4.373704553033135767e+00;5.365408596028230725e+00;5.000000000000000000e+00
7.599999999999999645e+00;4.099999999999999756e-01;2.399999999999999911e-01;1.800000000000000044e+00;8.000000000000000167e-02;4.000000000000000000e+00;1.100000000000000000e+01;9.961999999999999744e-01;3.279999999999999805e+00;5.899999999999999689e-01;9.500000000000000000e+00;2.939951992583500484e-01;2.687035348632522691e+00;6.546763860897145904e+00;3.441380503288686832e+00;6.913994296584028199e+00;2.745619496713616048e+00;9.501414236360773202e+00;6.637930016261260668e+00;8.478337407767416067e+00;9.146854911236259156e+00;5.000000000000000000e+00
7.900000000000000355e+00;4.299999999999999933e-01;2.099999999999999922e-01;1.600000000000000089e+00;1.059999999999999970e-01;1.000000000000000000e+01;3.700000000000000000e+01;9.966000000000000414e-01;3.169999999999999929e+00;9.100000000000000311e-01;9.500000000000000000e+00;6.337326837192842177e+00;9.199762356799093155e+00;1.047502496495531510e+00;7.788347011865300651e+00;6.064315810544592900e+00;9.868450444167436331e+00;5.389271953326333353e+00;9.735500056178986839e+00;8.011685808932440978e+00;2.346923202345546855e+00;5.000000000000000000e+00
7.099999999999999645e+00;7.099999999999999645e-01;0.000000000000000000e+00;1.899999999999999911e+00;8.000000000000000167e-02;1.400000000000000000e+01;3.500000000000000000e+01;9.971999999999999753e-01;3.470000000000000195e+00;5.500000000000000444e-01;9.400000000000000355e+00;2.722866526918155117e-01;3.999176489750815300e+00;1.620335782431645555e+00;9.872494628169079078e+00;8.355795104149855490e+00;3.924055156582398673e+00;6.494061141844085228e+00;9.867949001996350944e+00;7.762493901752327119e+00;2.090007905045756509e+00;5.000000000000000000e+00
7.799999999999999822e+00;6.450000000000000178e-01;0.000000000000000000e+00;2.000000000000000000e+00;8.200000000000000344e-02;8.000000000000000000e+00;1.600000000000000000e+01;9.963999999999999524e-01;3.379999999999999893e+00;5.899999999999999689e-01;9.800000000000000711e+00;9.171548866597882821e+00;9.883194936113156359e+00;9.449884859020018624e+00;9.950907228919106728e+00;3.886289803998269399e+00;1.614268795594420158e+00;1.783796663710799368e+00;9.164774886597408354e+00;2.512997114083660222e+00;4.934678080687940671e+00;6.000000000000000000e+00
6.700000000000000178e+00;6.750000000000000444e-01;7.000000000000000666e-02;2.399999999999999911e+00;8.899999999999999578e-02;1.700000000000000000e+01;8.200000000000000000e+01;9.958000000000000185e-01;3.350000000000000089e+00;5.400000000000000355e-01;1.009999999999999964e+01;5.192045698568410472e+00;5.298288291564698049e+00;6.758279942737646984e+00;7.132950143447057911e+00;5.002898346998153833e+00;4.168941855108108996e+00;3.590589005145846890e+00;7.118733057168019407e+00;9.599226594888918385e+00;6.065059550630786056e+00;5.000000000000000000e+00
6.900000000000000355e+00;6.850000000000000533e-01;0.000000000000000000e+00;2.500000000000000000e+00;1.049999999999999961e-01;2.200000000000000000e+01;3.700000000000000000e+01;9.966000000000000414e-01;3.459999999999999964e+00;5.699999999999999512e-01;1.059999999999999964e+01;6.917391451908036615e+00;2.766028054860125707e+00;3.567825100434186325e+00;8.002457822112026165e+00;5.551653775973130145e+00;8.756723861775506101e-01;5.382327847993726877e+00;3.120377982701747488e+00;1.230729383796123066e+00;2.578045052607818022e+00;6.000000000000000000e+00
8.300000000000000711e+00;6.550000000000000266e-01;1.199999999999999956e-01;2.299999999999999822e+00;8.300000000000000433e-02;1.500000000000000000e+01;1.130000000000000000e+02;9.966000000000000414e-01;3.169999999999999929e+00;6.600000000000000311e-01;9.800000000000000711e+00;6.630832010964782253e-01;8.769516089665721381e+00;9.373689202011618704e+00;1.635906808750930974e-01;3.606731773375682071e-01;2.740157284032851415e+00;5.126997969030165692e+00;7.046923190308957530e+00;4.900000509376289948e-01;6.828697488660270487e+00;5.000000000000000000e+00
6.900000000000000355e+00;6.049999999999999822e-01;1.199999999999999956e-01;1.069999999999999929e+01;7.299999999999999545e-02;4.000000000000000000e+01;8.300000000000000000e+01;9.992999999999999661e-01;3.450000000000000178e+00;5.200000000000000178e-01;9.400000000000000355e+00;8.436384015718179086e-01;9.513875709815959425e+00;2.515310659787934000e+00;6.340478953352882030e+00;4.960510374047198745e+00;5.683644870320618381e+00;5.999428733363697752e+00;7.293052252593163587e+00;2.863405201395525790e+00;2.650377289174883355e+00;6.000000000000000000e+00
5.200000000000000178e+00;3.200000000000000067e-01;2.500000000000000000e-01;1.800000000000000044e+00;1.029999999999999943e-01;1.300000000000000000e+01;5.000000000000000000e+01;9.957000000000000295e-01;3.379999999999999893e+00;5.500000000000000444e-01;9.199999999999999289e+00;3.599224375270819731e+00;3.676035769689459443e+00;6.359562268115006134e+00;6.231913967367503915e+00;3.972138104797398039e+00;2.704073511852621792e+00;7.981803674713841446e+00;8.295641592509612749e+00;2.662238770812468402e+00;1.334933583602526674e+00;5.000000000000000000e+00
7.799999999999999822e+00;6.450000000000000178e-01;0.000000000000000000e+00;5.500000000000000000e+00;8.599999999999999312e-02;5.000000000000000000e+00;1.800000000000000000e+01;9.986000000000000432e-01;3.399999999999999911e+00;5.500000000000000444e-01;9.599999999999999645e+00;6.116670909600441242e-02;9.016823072654371884e+00;4.865141869192911805e+00;8.706518589663398089e+00;7.144885255983459693e+00;9.253928937696159096e+00;3.093576652466362376e+00;9.412022538827502505e-01;5.104749428038842574e+00;1.352508486864162363e+00;6.000000000000000000e+00
7.799999999999999822e+00;5.999999999999999778e-01;1.400000000000000133e-01;2.399999999999999911e+00;8.599999999999999312e-02;3.000000000000000000e+00;1.500000000000000000e+01;9.975000000000000533e-01;3.419999999999999929e+00;5.999999999999999778e-01;1.080000000000000071e+01;3.864075257898553772e+00;1.463739901131462240e+00;6.404512459752425002e+00;5.704304695387532931e+00;6.766681102656990632e+00;3.971074255168745015e+00;9.309036899487473704e+00;4.747645660306169191e+00;7.122100776183891924e+00;2.706838441955161656e+00;6.000000000000000000e+00
8.099999999999999645e+00;3.800000000000000044e-01;2.800000000000000266e-01;2.100000000000000089e+00;6.600000000000000311e-02;1.300000000000000000e+01;3.000000000000000000e+01;9.968000000000000194e-01;3.229999999999999982e+00;7.299999999999999822e-01;9.699999999999999289e+00;6.956389819419140252e+00;9.678610901889099338e+00;8.578533605225757697e+00;7.960950908099492906e+00;6.837405438697238047e+00;4.098478321700327331e-01;4.132058741212807362e-01;6.496890777304166420e+00;7.382259444693362038e-01;6.484185872692798114e+00;7.000000000000000000e+00
5.700000000000000178e+00;1.129999999999999893e+00;8.999999999999999667e-02;1.500000000000000000e+00;1.719999999999999862e-01;7.000000000000000000e+00;1.900000000000000000e+01;9.939999999999999947e-01;3.500000000000000000e+00;4.799999999999999822e-01;9.800000000000000711e+00;6.144407272096275019e-01;2.869210515037083908e+00;1.057876553829976141e+00;3.179579311013772447e+00;6.217552093884241238e+00;4.379934702062557861e+00;4.695580785933190171e+00;8.895157759339948456e+00;3.360390233192650733e+00;1.049960881877872731e+00;4.000000000000000000e+00
7.299999999999999822e+00;4.500000000000000111e-01;3.599999999999999867e-01;5.900000000000000355e+00;7.399999999999999634e-02;1.200000000000000000e+01;8.700000000000000000e+01;9.978000000000000203e-01;3.330000000000000071e+00;8.299999999999999600e-01;1.050000000000000000e+01;5.239495548723019702e+00;5.816754220824562616e+00;7.006892646147404591e+00;4.244312126955723130e+00;6.200031070271441180e+00;6.902304037791207492e+00;9.585387596655401410e+00;5.477192931787350005e+00;2.257932662355677245e-01;3.493594197662368561e+00;5.000000000000000000e+00
7.299999999999999822e+00;4.500000000000000111e-01;3.599999999999999867e-01;5.900000000000000355e+00;7.399999999999999634e-02;1.200000000000000000e+01;8.700000000000000000e+01;9.978000000000000203e-01;3.330000000000000071e+00;8.299999999999999600e-01;1.050000000000000000e+01;7.678650110646194626e+00;1.140665221601637747e+00;4.543991301852502218e+00;8.843507704827846538e-01;5.850042611439282503e+00;6.002173849313016341e+00;7.253075239325229795e+00;6.295620572599315068e+00;1.057717008872567366e+00;9.786686354001732369e+00;5.000000000000000000e+00
8.800000000000000711e+00;6.099999999999999867e-01;2.999999999999999889e-01;2.799999999999999822e+00;8.799999999999999489e-02;1.700000000000000000e+01;4.600000000000000000e+01;9.976000000000000423e-01;3.259999999999999787e+00;5.100000000000000089e-01;9.300000000000000711e+00;2.057105449604923475e+00;2.664365913910948791e-01;3.847742306575230309e+00;5.386403979999182745e+00;3.042507019096455601e+00;7.825100293844371890e+00;6.869302413825223219e+00;4.124765383859871015e+00;7.107799012306471376e+00;3.711652564753419092e+00;4.000000000000000000e+00
7.500000000000000000e+00;4.899999999999999911e-01;2.000000000000000111e-01;2.600000000000000089e+00;3.320000000000000173e-01;8.000000000000000000e+00;1.400000000000000000e+01;9.968000000000000194e-01;3.209999999999999964e+00;9.000000000000000222e-01;1.050000000000000000e+01;4.127234871011776995e+00;7.879161852108405029e+00;3.148422957582592829e+00;1.894775410218599854e+00;5.624429477135213240e+00;2.723217577364334119e+00;4.626233245669842731e+00;2.150123203483063072e+00;7.534081724216066256e+00;5.035773333146655872e+00;6.000000000000000000e+00
8.099999999999999645e+00;6.600000000000000311e-01;2.200000000000000011e-01;2.200000000000000178e+00;6.900000000000000577e-02;9.000000000000000000e+00;2.300000000000000000e+01;9.968000000000000194e-01;3.299999999999999822e+00;1.199999999999999956e+00;1.030000000000000071e+01;7.787446475062559159e+00;8.471984024797883706e+00;3.620149763877727800e+00;9.166997478123708021e+00;5.746685884872176686e+00;5.206445558545087948e+00;7.478412417686895353e+00;1.957220798320280508e-02;3.565165136566872395e-01;8.831690908208083002e+00;5.000000000000000000e+00
6.799999999999999822e+00;6.700000000000000400e-01;2.000000000000000042e-02;1.800000000000000044e+00;5.000000000000000278e-02;5.000000000000000000e+00;1.100000000000000000e+01;9.961999999999999744e-01;3.479999999999999982e+00;5.200000000000000178e-01;9.500000000000000000e+00;3.898243653304263923e+00;5.188326809221956992e+00;7.199453685509896061e+00;8.913791417940096551e+00;6.370157928671953407e+00;8.907582875054536942e+00;3.033264612569736229e+00;2.905320581760891585e+00;8.673632689600619727e+00;8.058755840901426382e+00;5.000000000000000000e+00
4.599999999999999645e+00;5.200000000000000178e-01;1.499999999999999944e-01;2.100000000000000089e+00;5.399999999999999939e-02;8.000000000000000000e+00;6.500000000000000000e+01;9.933999999999999497e-01;3.899999999999999911e+00;5.600000000000000533e-01;1.309999999999999964e+01;8.121261495140151609e+00;7.103813035260422737e+00;9.798630114293743532e+00;4.713126731637663269e+00;5.827868543846987492e+00;7.706958553955525204e+00;9.993922117759483470e+00;3.711363846950836987e+00;4.108492720358282391e+00;9.846585308925014601e+00;4.000000000000000000e+00
7.700000000000000178e+00;9.350000000000000533e-01;4.299999999999999933e-01;2.200000000000000178e+00;1.140000000000000041e-01;2.200000000000000000e+01;1.140000000000000000e+02;9.969999999999999973e-01;3.250000000000000000e+00;7.299999999999999822e-01;9.199999999999999289e+00;2.082812047962179225e-01;6.827422309162340497e+00;9.400063858214563695e+00;7.432079274731398399e+00;6.314587474943762047e+00;6.334260623796535761e+00;9.479671969874214899e-01;4.071802867268104364e+00;5.857386790138000343e+00;4.107700905981079842e+00;5.000000000000000000e+00
8.699999999999999289e+00;2.899999999999999800e-01;5.200000000000000178e-01;1.600000000000000089e+00;1.130000000000000032e-01;1.200000000000000000e+01;3.700000000000000000e+01;9.969000000000000083e-01;3.250000000000000000e+00;5.799999999999999600e-01;9.500000000000000000e+00;5.124383883257478622e+00;3.932586703827700703e+00;3.732173726967065175e+00;6.592166322938818546e+00;1.119191693345922278e-01;8.885990110374823558e+00;7.498716334793575911e+00;1.452369957566074232e+00;7.821858335130550621e+00;1.667098909463353706e+00;5.000000000000000000e+00
6.400000000000000355e+00;4.000000000000000222e-01;2.300000000000000100e-01;1.600000000000000089e+00;6.600000000000000311e-02;5.000000000000000000e+00;1.200000000000000000e+01;9.958000000000000185e-01;3.339999999999999858e+00;5.600000000000000533e-01;9.199999999999999289e+00;5.680054734034994723e+00;4.849701787011149179e+00;8.390889564188059424e+00;9.712646174244564889e+00;8.079538902621051122e+00;9.436123067190212765e+00;2.344352771405998404e+00;6.045542533183577483e+00;9.062267724261822366e+00;2.281082631062647526e-01;5.000000000000000000e+00
5.599999999999999645e+00;3.099999999999999978e-01;3.699999999999999956e-01;1.399999999999999911e+00;7.399999999999999634e-02;1.200000000000000000e+01;9.600000000000000000e+01;9.953999999999999515e-01;3.319999999999999840e+00;5.799999999999999600e-01;9.199999999999999289e+00;9.583970997042142059e+00;4.062632270778754329e-01;6.312449558752057932e+00;4.254892174761750745e+00;7.937988700078672188e+00;2.278301883295449137e+00;8.497008994619564604e+00;7.709897053039047599e+00;8.423824862745576070e+00;5.917076146926297575e+00;5.000000000000000000e+00
8.800000000000000711e+00;6.600000000000000311e-01;2.600000000000000089e-01;1.699999999999999956e+00;7.399999999999999634e-02;4.000000000000000000e+00;2.300000000000000000e+01;9.970999999999999863e-01;3.149999999999999911e+00;7.399999999999999911e-01;9.199999999999999289e+00;4.496561052641537160e+00;4.733864925940536317e+00;5.997272203433161586e+00;9.333625992128601112e+00;1.113530323789126975e+00;8.676199930947330330e+00;1.478066429390197944e+00;9.069973935889064087e-01;7.912687077871368935e+00;3.503412776784937677e+00;5.000000000000000000e+00
6.599999999999999645e+00;5.200000000000000178e-01;4.000000000000000083e-02;2.200000000000000178e+00;6.900000000000000577e-02;8.000000000000000000e+00;1.500000000000000000e+01;9.956000000000000405e-01;3.399999999999999911e+00;6.300000000000000044e-01;9.400000000000000355e+00;9.767171060339286726e+00;2.223769520033820335e+00;3.130671179336530496e-01;1.327257605520213435e+00;1.487432868963391996e+00;2.929121867922591882e+00;2.917668835089757273e+00;3.324575470921811160e+00;4.657957748593370972e+00;6.525510922047572659e-01;6.000000000000000000e+00
6.599999999999999645e+00;5.000000000000000000e-01;4.000000000000000083e-02;2.100000000000000089e+00;6.800000000000000488e-02;6.000000000000000000e+00;1.400000000000000000e+01;9.955000000000000515e-01;3.390000000000000124e+00;6.400000000000000133e-01;9.400000000000000355e+00;2.444231553016255276e+00;5.081756925285850990e+00;8.853247859202234338e+00;6.987132432530575699e+00;4.482692202535734083e+00;1.712826344419312585e+00;6.151499289908828771e+00;6.240892948800382811e+00;9.665624795511499556e+00;5.114018921414690055e+00;6.000000000000000000e+00
